Name,Address,Telephone
Safe Technology Construction (P) Ltd.,"Tahachal, P.O. Box: 8152, Ktm,","00977-1-4283492,,"
Sama Construction P. Ltd.,"P.O. Box: 5103, Ktm,","00977-1-4251526,,"
Sandarvic Nirman Sewa,"Shantinagar,","00977-1-41080809851043709,,"
S. Construction,"Jahada,","523790,,"
Shyam Babu Nirman Sewa,"Lalitpur,","00977-1-5525030,,"
Siruwa Construction Co. (P) Ltd.,"Dilli Bazar, P.O. Box: 3889, Ktm,","00977-1-44122734424269,,"
Sitaldevi Machinery and Tools,"Newroad- Pokhara,","061-526331,,"
SRIJANA NIRMAN SEWA,"Rabibhavan,","42788554278866,,"
Taipan International Construction,"Gyaneshwor, P.O. Box: 3785, Ktm,","00977-1-4427308,,"
THODUNG CONSTRUCTION PVT. LTD.,"Bouddha,","4481979,,"
Tulsi Laxmi Nirman Sewa Pvt. Ltd.,"Balaju,","00977-1-4350378,,"
Ujwal Dhakal & Associates,"Battisputali, P.O. Box: 4849, Ktm,","00977-1-4494794,,"
VIJAY SHREE IMPEX,"Bhotebahal,","4255207,,"
Bokhim & Son Construction (P) Ltd.,"Kalikasthan, P.O. Box: 7758, Ktm,","00977-1-442116144414855523224,,"
P. S. Construction Company Private Limited,"Dillibazaar-32, Kathmandu, Nepal,","00977-1-4417136,,"
Aasha Construction,"Kupondole, P.O. Box: 8975 EPC 1824,","00977-1-5542637,,"
AAWASH TRADING,"Samakhushi,","4383276,,"
Advanced Contractors & Builders,"P.O. Box: 3431, Ktm,","00977-1-4279562,,"
ADVANCE CONTRACTOR AND BUILDERS PVT. LTD.,"Dharmapath,","4279562,,"
Akela Nirman Sewa Pvt. Ltd.,"Maligaun,","00977-1-44311374435404,,"
Amar Construction,"GPO: 4590, Ktm, Kalimati,","42788554278866,,"
A. M. CONSTRUCTION COMPANY PVT. LTD.,"Gwarko, Lalitpur","55227515542423,,"
AMRIT NIRMAN SEWA,"Shantipath,","522435,,"
Balkumari Nirwan Sewa,"Balkumari,","00977-1-4221630,,"
BHAIRAB CONSTRUCTION CO. PVT. LTD.,"Nayabazar,","4359153,,"
BIBEK BUILDERS PVT. LTD.,"Chitwan,","4439606522480,,"
BIJAYA METAL INDUSTRIES,"Ind.State,","520556,,"
BIMAL METAL INDUSTRIES,"Ind.State,","520556,,"
Bishal Construction,"Thapathali,","00977-1-42434994600674,,"
B. T. Nirman Sewa P. Ltd.,"Battisputali,","00977-1-4472162,,"
BT Nirman Sewa (P) Ltd.,"Battisputali, P.O. Box: 8975 EPC 7283,","00977-1-44721624494850,,"
B.T. NIRMAN SEWA PVT. LTD.,"Battisputali,","4472162,,"
CARTO CONSULT PVT. LTD.,"Kumaripati, Lalitpur","55252315524717,,"
CENTRAL BUILDERS GROUP PVT. LTD.,"Satdobato, Lalitpur","55443829851020774,,"
C Plus (P) Ltd.,"P.O. Box: 20593, Ktm,","00977-1-4219823,,"
DANFE CONSTRUCTION CO. PVT. LTD.,"Thapathali,","4620048,,"
Dixa Nirman Sewa Pvt. Ltd.,"Battisputali,","00977-1-4484072,,"
Dixshya Nirman Sewa Pvt. Ltd.,"GPO: 3557, Ktm,","44968194484072,,"
DRUBTARA CONSTRUCTION COMPANY PVT. LTD.,"Janakpur,","526251524662,,"
ENGINEERING CONSTRUCTION AND SERVICE PVT. LTD.,"Babarmahal,","4240105,,"
Futurestar Construction (P) Ltd.,"Satdobato, P.O. Box: 1982, Ktm,","00977-1-55455765545575,,"
Fuyal Nirman Sewa,"Balaju, P.O. Box: 12466, Ktm,","00977-1-4351379,,"
Ganga Acharya Nirman Sewa,"Thamel,","00977-1-4412561,,"
GAURIPARWATI NIRMAN SEWA,"Kalanki,","4272531,,"
GLOBAL CONSTRUCTION PVT. LTD.,"Lazimpat,","44577344430107,,"
G. M. CONSTRUCTION PVT.LTD.,"Gongabu,","012190409,,"
Gramin Awas Co. Ltd.,"Pulchowk,","00977-1-552139655213975544870,,"
GUHESWORI ROLLING MILLS PVT. LTD.,"Ind.State,","4350865,,"
Gupta Builders,"Kupondole, P.O. Box: 8975 EPC 1824,","00977-1-55426374487753,,"
Habitat Construction Engineers Pvt. Ltd.,"Battisputali,","00977-1-4484072,,"
Him Deurali Construction Pvt. Ltd.,"Chabahil,","00977-1-41097134470107,,"
HIMALAYAN BUILDERS AND ENGINEERING PVT. LTD.,"Babar Mahal,","42420184241276,,"
Hirachan Construction Co. (P) Ltd.,"New Airport, Bhairahawa","520450523750,,"
Jaya Buddha Nirman Sewa Pvt. Ltd.,"Ason,","00977-1-4221630,,"
Jaya Buddha Sherpa Construction,"Jorpati,","00977-1-4479217,,"
Jayee Construction Pvt. Ltd.,"Naya Baneshwor, P.O. Box: 4580, Ktm,","00977-1-44873344491471,,"
JEEVAN NIRMAN SEWA PVT. LTD.,"New Bus Stand,","4350774,,"
Jenious Construction,"Bagbazar,","00977-1-4244843,,"
Jyoti Nirman Sewa Pvt. Ltd.,"Satdobato, P.O. Box: 8975 EPC 1824,","00977-1-55426374487753,,"
K.C. Construction Firm,"Mustang Chowk,","521673520774,,"
Khom Construction & General Pvt. Ltd.,"Nagpokhari, P.O. Box: 5152, Ktm,","00977-1-4423375,,"
LOHANI AND BROTHERS PVT. LTD.,"Krishnapur, Chitwan","524061,,"
LOK BIR & BETALI CONSTRUCTION,Lalitpur,"5521645,,"
Mahaju Construction,"Kopundole, P.O. Box: 9511, Ktm,","00977-1-55469205521645,,"
Maitidevi Construction,"Ason,","00977-1-4221630,,"
M.B.CONSTRUCTION,"Satdobato, Lalitpur","55244225529320,,"
Nagarjun Construction Co. (P) Ltd.,"Balaju, P.O. Box: 12466, Ktm,","00977-1-43513794351064,,"
NAGARJUN CONSTRUCTION COMPANY PVT. LTD.,"New Bus Stand,","43513794357064,,"
Nara Ganga Chand Enterprises,"Bishalnagar, P.O. Box: 4603, Ktm,","00977-1-44268984416152,,"
NATIONAL DEVELOPMENT PVT. LTD.,Lalitpur,"5521545,,"
Nava Nirman Sewa,"Balkhu, P.O. Box: 5759, Ktm,","00977-1-427380142816124278625,,"
Neessa Nirman Sewa,"Santinagar (Contact Off.),","00977-1-44831034478680,,"
NEPAL BASTI BIKASH COMPANY LTD.,"Putalisadak,","4217731,,"
Netra Prakash Construction,"Kanchanpur, Kanchanpur","099-521357,,"
Netra Prakash Construction,"Sinamangal,","00977-1-4491807,,"
NEW EVEREST CONSTRUCTION AND ENGINEERS PVT. LTD.,"Nayabazar,","4521123,,"
NRN Construction P. Ltd.,"Kalanki,","00977-1-4674755,,"
Pabitra Laxmi Nirman Sewa,"Purano Bazar,","520362,,"
Palanchowk Bhagwati Construction,"Ramshahpath,","00977-1-4241227,,"
PALANCHOWK BHAGAWATI CONSTRUCTION PVT. LTD.,"Putalisadak,","4241227,,"
Pratistha Construction Co. Pvt. Ltd.,"Baluwatar, P.O. Box: 5168, Ktm,","00977-1-44385624424399,,"
PRERA NIRMAN SEWA PVT. LTD.,"Narayangadh, Chitwan","520413521847,,"
PRIVATE HOME CONSTRUCTION AND CONTRACTING EMPLOYMENT SERVICE PVT. LTD.,"Lalitpur, Lalitpur","2220161,,"
P.S.CONSTRUCTION CO. PVT. LTD.,"Dillibazar,","4417136,,"
Puspanjali Construction (P) Ltd.,"Ghattekulo, P.O. Box: 20578,","00977-1-44268609851043206,,"
Rana Construction & Suppliers,"Kupondole, P.O. Box: 2143, Ktm,","00977-1-55716175543107,,"
R. Komal Construction,"P.O. Box: 16, Bkt,","00977-1-66112166611584,,"
Rona Construction,"Jhoukhel,","00977-1-6614622/539,,"
R. U. Mainali Construction,"New Baneshwor, P.O. Box: 4903, Ktm,","00977-1-4473877,,"
S. B. A. Nirman Sewa Pvt. Ltd.,"Kapan,","00977-1-4820693,,"
SECON (Society of Engineering Consultancies) (1),"Rani Pauwa, P.O. Box: 393, Pkr,","531308,,"
Shrestha Construction Company (Hetauda) Private Limited,"Thanabharyang, P.O. Box: 26, Hetauda,","520440520194,,"
Society of Engineering Consultancies (SECON),"Rani Pauwa, P.O. Box: 393, Pkr,","531308,,"
Sunrise Nirman Sewa,"Balaju, P.O. Box: 4961, Ktm,","00977-1-435077343504334356712,,"
Surya & Sons Pvt. Ltd.,"Singh Devi Path,","521847,,"
SURYA AND SONS CO. PVT. LTD.,"Singhadevi Path,","521857,,"
Taudaha Construction,"Taudaha, P.O. Box: 11607, Ktm,","00977-1-43306594331022,,"
TEJ CONSTRUCTION,"Pulchowk, Lalitpur","55203035520302,,"
THAPA UNIQUE ENGINEERING WORKS,"Chitwan,","521079,,"
The General Trading & Eng. Co. (P) Ltd.,"Exhibition Road, P.O. Box: 1480, Ktm,","00977-1-42259124227098,,"
THE MODERN SHERPA CONSTRUCTION,"Ghattekulo,","4417136,,"
Three Star Construction Group,"Sundhara, P.O. Box: 13819, Ktm,","00977-1-42432244240823,,"
VARSHA METAL INDUSTRIES,"Ind.State,","520706,,"
YONG SHERPA CONSTRUCTION PVT. LTD.,"Kathmandu,","4481912,,"
Y. P. CONSTRUCTION PVT. LTD.,Lalitpur,"5525894,,"
Chhiring Construction Co. (P) Ltd,"Balaju,","00977-1-4350343,00977-9849118575,"
CLASSIC FIBERGLASS INDUSTRY,"Indrachowk,","42277094222731,,"
Devi Nirman Sewa,"Gokarna-09,","014800762,9849801884,"
Dhulikhel Nirman Sewa (P) Ltd.,"Baneshwor,","+977-1-4114280,+977-9741123407,"
Elite Construction Co. Pvt. Ltd.,"Kapan,","00977-1-48206934480386,,"
Himdung & Thokar Construction (P) Ltd.,"P8PF + R33,","+977-1-4363193,,"
Kankai International Builders Pvt. Ltd.,"P86Q+HR9,","+977-1-4465020,,"
Shailushwari Nirman Sewa Pvt. Ltd.,"P.O. Box: 20461, Ktm,","00977-1-4414428,00977-9841277828,"
Shiva Shakti Construction Co. Pvt. Ltd.,"Kalanki, GPO Box: 6340,","+977-1-4275184,,"
AAR AAR CONSTRUCTION,Lalitpur,"5524113,,"
ABC Builders,"Narayangadh,","520219,,"
ABC NEPAL BRANCH,"Dharan Road,","521684,,"
ACESS CONSULTANCY,"Putalisadak,","4231819,,"
Adarsha Nirman Sewa,unknown,"010-660040,,"
Adhunik Nirman Sewa,"Sunakothi,","00977-1-5202751,,"
Adventure Constructions (P) Ltd.,unknown,"521858,,"
Agesh & Abhishek Nirman Sewa,unknown,"5392255222999852620239,,"
Airport Reconstruction Project,unknown,"523863,,"
Ajam Construction,unknown,"522968,,"
Ajambar Nirman Sewa,"Dharan Road,","526908,,"
AJAMBARI NIRMAN SEWA,"Sanihat,","526908,,"
Alls Well Engineering Builders,unknown,"520681,,"
ALNOOR METAL ROLLING MILLS,"Ind.State,","522173,,"
Aman Nirman Sewa,"Sunakothi,","00977-1-5570320,,"
Amatya Builders,"Swotha,","00977-1-9851081679,,"
Amatya Nirman Sewa,"Tahachal,","00977-1-20121859851069085,,"
Ananta Eng. & Construction Co.,"Gahawa,","522433,,"
Ananta Nirman Sewa,"Lalitpur,","00977-1-5530505,,"
ANANDA CONSTRUCTION,"Dharan,","520674,,"
Anjana Construction Service,"Chitwan,","056-524968,,"
A One Constructions,"Ward 14,","525785,,"
A P Construction,"Narayangadh,","056-521191,,"
Araniko & Bhim Construction Devi Nirman Sewa,"Sukkhanagar,","071-541631,,"
Araniko Nirman Sewa,"Kanchanbari,","524066,,"
Architects' Consortium for Environment & Shelter,"Tripureshwor, P.O. Box: 7502, Ktm,","00977-1-4250915,,"
ASHISH NIRMAN SEWA,"Chitwan,","521329,,"
A. S. Lama Construction,"Old Baneshwor, P.O. Box: 2953, Ktm,","00977-1-44734284475254,,"
Associated Builders & Contractors (P) Ltd.,"Narayangarh,","056-520219520197,,"
Atal Company,"Main Road,","522698,,"
A. T. Construction,"Chabahil, P.O. Box: 9132, Ktm,","00977-1-4470531,,"
A TO Z NIRMAN SEWA,"Maharajgunj,","4354092,,"
Awale Builders (Pvt.) Ltd.,"Old Baneshwor,","00977-1-4494885,,"
Awale Construction,"Lalitpur,","00977-1-5201475,,"
Babu Ratna Construction,"Lalitpur,","00977-1-5534687,,"
Baba Nirman Sewa,"Kalimati,","4270990,,"
Bagdol Nirman Sewa,"Lalitpur,","5524513,,"
BAJRA CONSTRUCTION CO. PVT. LTD.,"Bijulibazar,","4411153,,"
Bal Kumari Construction,"Balkumari, P.O. Box: 9146, Ktm,","00977-1-5541039,,"
Ban Ke Maharjan Nirman Sewa,unknown,"00977-1-4331351,,"
BANDHU AND CO. PVT. LTD.,"Bishalnagar,","4418459,,"
B AND B STONECROSSER,"Lunkhushi Tole, Lalitpur","5522730,,"
Barahe Lama Nirman Sewa,"Satdobato,","00977-1-5529381,,"
Barahi Nirman Sewa,"Ram Ghat,","521691,,"
Barsa Nirman Sewa,"Dadhikot,","00977-1-66309356634856,,"
Barsha Construction,unknown,"520500,,"
BARAHA CONSTRUCTION,"Dharan,","520740,,"
Basim Engineers & Builders (Pvt.) Ltd.,"Khichapokhari,","00977-1-4229112,,"
Bastakoti Construction,unknown,"00977-1-66132896615881,,"
Basundhari Nirman Sewa,"Kushma, Parbat","067-420376,,"
Beda Baba Construction,"Chabahil, P.O. Box: 10476, Ktm,","00977-1-44828444373124,,"
Bhairav Construction Co. Pvt. Ltd.,"Naya Bazar, P.O. Box: 2797, Ktm,","00977-1-435915343595684286981,,"
Bhairav Nirman Sewa,"Bagbazar,","00977-1-4424013,,"
Bhandar Thotung Nirman Sewa (P) Ltd.,"Bagbazar,","00977-1-42246014228305,,"
Bharati Nirman Sewa,unknown,"521967,,"
BHANDARTHODUNG NIRMAN SEWA PVT. LTD.,"Bagbazar,","4224601,,"
BHANDARESWOR NIRMAN SEWA,"Gaushala,","4472684,,"
Bhrigu Construction Co. Pvt. Ltd.,"Resham Kothi,","521624,,"
BHRIKUTI METAL IND. PVT. LTD.,"Ind.State,","4357345,,"
Bhumi Devi Nirman Sewa,"Katunje,","00977-1-6612980,,"
Bhutan Devimai Construction Company (P) Ltd.,"Dhumbarahi, P.O. Box: 19686, Ktm,","00977-1-20704169841241263,,"
Bibek Nirman Sewa,"Tintoliya,","523593,,"
Bibipra Builders,"Chalnakhel,","00977-1-43310224330659,,"
Bijaya Nirman Company Pvt. Ltd.,"Boda Gaun,","00977-1-5560590,,"
Bikash & Binod Construction,"Jorpati,","00977-1-4470323,,"
Bikash & Binu Nirman Sewa,"Lalitpur,","00977-1-5524128,,"
Bikram Baba Construction Company (Nepal) Pvt. Ltd.,"Chitwan,","521641525877,,"
Binay Nirman Sewa,"Chaughada Bazar, Nuwakot","010-569257,,"
Binayak Construction,unknown,"00977-1-6610485,,"
Bini Nirman Sewa,"Chisapani,","520283,,"
BINOD BARAL AND COMPANY,"Prithibichowk,","521896,,"
BINA FOUNDATION CONSULTANCY SERVICE,"New Baneshwor,","4485247,,"
Bisal & Birat Construction Pvt. Ltd.,"Jorpati,","00977-1-4470468,,"
Bisankhu Nirman Sewa,"Lalitpur,","00977-1-5536251,,"
Bishal Nirman Sewa,unknown,"527478,,"
BISHAL AND BIRAT CONSTRUCTION PVT. LTD.,"Old Baneshwor,","4470468,,"
BISWASH ENTERPRISES,"Chubiskothi, Chitwan","520366,,"
B. K. Construction,"Kupondole,","5520310,,"
B.K.K.NIRMANSEWA PVT. LTD.,"Gyaneshwor,","4422572,,"
Bleasand & Propose Construction,"Bagbazar,","00977-1-4224601,,"
BOGATI NIRMAN SUPPLIERS,"Imadole, Lalitpur","52000509841218449,,"
Bramhayani Nirman Sewa (P) Ltd.,"Maijubahal,","00977-1-44849709851098072,,"
BRAMHAYANI NIRMAN SEWA PVT. LTD.,"Chabahil,","44739624484970,,"
B. S. Builders,"Lalitpur,","5543805,,"
B. S. Construction Co. Pvt. Ltd.,"GPO: 10353, Ktm, Gyaneshwor,","4434202,,"
BUDDHA CONSTRUCTION PVT. LTD.,"Chitwan, Chitwan","520378,,"
BUILDING FINISHING CENTRE,"Baneshwor,","4474498,,"
BUTWAL HUME PIPE CO.PVT.LTD.,"Ind.State, Butwal/Bhairahawa","540092540763,,"
CANYON CONSTRUCTION PVT. LTD.,"Thimi,","6630927,,"
Chandevi Nirman Sewa,"Battar, Nuwakot","010-560052,,"
Chaubish Kothi Construction,unknown,"056-520285,,"
CHAINPUR BRASS,Lalitpur,"42252925523778,,"
CHARNAWATI CONSTRUCTION,"Battisputali,","4498664,,"
CHAUBISKOTHI CONSTRUCTION,"Chitwan,","520258,,"
Chhetri Construction,"Pashupati Nagar,","520193,,"
China Civil Engineering Company,unknown,"520595,,"
Chitrakar Nirman Sewa,unknown,"010-560207560337,,"
Chitwan Construction Company,"Amarsingh Chowk,","520228,,"
CHITWAN CONSTRUCTION AND COMPANY,"Reshamkothi,","522618,,"
Civil Construction,"Lalitpur, P.O. Box: 8975 EPC 733,","00977-1-5528973,,"
CLASSIC BRASS,"Asan,","4221208,,"
Cylcon Construction,"Jorpati,","00977-1-4485575,,"
Daimond Construction,"Tallo Deep,","440972,,"
Danfe Construction Company (P.) Ltd.,"Airport, P.O. Box: 177, Pkr,","520642,,"
Dantakali Construction,unknown,"520572,,"
Darshan Buddha Construction Company P. Ltd.,"Bouddha,","00977-1-44816324478681,,"
DARSHAN METAL CRAFTS,"Ind.State,","533490,,"
Dattatraya Construction Co. Pvt. Ltd.,unknown,"00977-1-6611761,,"
Demjong Construction,"Chabahil,","00977-1-4479267,,"
DEPUDENITA ROLLING MILLS PVT. LTD.,"Ind.State, Butwal/Bhairahawa","540086544297,,"
DESH NIRMAN SEWA PVT. LTD.,"Kathmandu,","4357347,,"
DESHAR NIRMAN SEWA,"Chapagaun, Lalitpur","55711699851064085,,"
Deudi Construction,"Balaju,","00977-1-43520049851034169,,"
DEUJA BUILDERS,"Sanothimi,","6630744,,"
Devchuli Construction,"Buddhi Bazar,","521988,,"
Devpatan Nirman Sewa,"Lalitpur,","00977-1-5560228,,"
DEWACHULI CONSTRUCTION,"Pokhara,","521988,,"
Dhaulagiri Builders & Co. Pvt. Ltd.,"Dhunga Adda,","4310292,,"
Dhruba Nirman Sewa,unknown,"00977-1-6613414,,"
DHURBA AND TARA NIRMAN SEWA,"Dhumbarahi,","4432066,,"
DIAMOND CONSTRUCTION,"Batulechaur,","520972,,"
Dimond Construction,"Tallo Deep,","520972,,"
Diva Nirman Sewa,"Satdobato,","5536970,,"
Diwa Nirman Sewa,"Dhapakhel,","00977-1-55704105536970,,"
D. N. Construction,"Tahachal, P.O. Box: 21910, Ktm,","00977-1-4275561,,"
DOLKHA NIRMAN COMPANY PVT. LTD.,"New Baneshwor,","2043191,,"
DOTI CONSTRUCTION AND SUPPLY COMPANY,"Kamaladi,","4220450,,"
DRAGON CONSTRUCTION,"Kathmandu,","4483048,,"
D. R. Construction,"Lalipur, P.O. Box: 21910, Ktm,","00977-1-5540022,,"
DS Construction Co. (P) Ltd.,"Nawalpur,","520856,,"
D.S. CONSTRUCTION,"Nawalpur,","520856,,"
D.S. ENTERPRISES PVT. LTD.,"Thapathali,","4213141,,"
Dugam Nirman Sewa,"Lalitpur,","00977-1-5560091,,"
Durga Bhagawati Construction,"Shreepur,","521966,,"
Easy Construction,unknown,"00977-1-6612319,,"
EKTA INTERNATIONAL TRADING,"Tahachal,","42728934224235,,"
Eliza Constroction Pvt. Ltd.,"Jwagal,","00977-1-55337355011205,,"
EVEREST NIRMAN COMPANY PVT. LTD.,"Bansbari,","43730474373287,,"
EVEREST WATER METER PVT. LTD.,"Lazimpat,","44177054410494,,"
Excellent Builders,"Balaju,","00977-1-4350801,,"
FALCON METAL INDUSTRIES,"Ind.State,","533490,,"
Fatya Construction Company,"Ghattekulo,","00977-1-4417521,,"
Fewa Construction,"Baidam,","+977-1-520872,,"
Friends Construction,unknown,"521744,,"
Ganesh Construction,"Ward 12,","526883,,"
Ganesh Kumar Nirman Sewa,"Sainbu,","00977-1-55902475591543,,"
Ganesh Lal Nirman Sewa,"Bhutandevi Road,","520739,,"
Ganga Laxmi Construction Company,"Battisputali,","00977-1-4488718,,"
Ganga Nirman Sewa,unknown,"520361,,"
Gauri Gaun Sallaghari Nirman Sewa,unknown,"00977-1-66329076631596,,"
Gauri Shankar Construction,unknown,"526873,,"
Gauri Shankar Nirman Sewa,"Naya Bazar,","521765,,"
Gauri Shanker Nirman Sewa,"Shepadol,","00977-1-66125549851040450,,"
Gaurab Construction (P) Ltd.,unknown,"521544,,"
GAURAB CONSTRUCTION PVT. LTD.,"Chitwan,","521544,,"
Geeta Construction Sewa,unknown,"00977-1-4332322,,"
General Construction (P) Ltd.,"Murli,","522740,,"
GENERAL CONSTRUCTION,"Murli,","522740,,"
G. H. Construction P. Ltd.,"Battisputali,","00977-1-4490529,,"
Godhuli Construction,"Lalitpur,","00977-1-5526907,,"
Goja Construction,"Inachho,","00977-1-6613021,,"
Gokarna & Ramesh Nirman Sewa,unknown,"010-560249,,"
Gomati Nirman Sewa,"Tinkune,","00977-1-44920814472871,,"
Gop Nirman Sewa,unknown,"533164,,"
GORKHA CONSTRUCTION PVT. LTD.,"Narayangadh, Chitwan","521389,,"
Govinda Nirman Sewa,unknown,"010-560559,,"
Goyal & Sons,unknown,"520870,,"
Goyal Nirman Sewa,"Adarsha Nagar,","522361,,"
GOYAL AND SONS,"Dharan,","520870,,"
G. R. Construction P. Ltd.,"Dillibazar,","00977-1-4434107,,"
GUHESHWORI KASTHA UDYOG PVT. LTD.,"Old Baneshwor,","44916834471958,,"
GYANI CONSULTANCY,Lalitpur,"5524072,,"
Hari Bhakta Nirman Sewa,"Dhumbarahi,","00977-1-4423389,,"
HILLTOP CONSTRUCTION,"Nayabazar,","4414604,,"
Him Nirman Sewa,"Ason,","00977-1-42243324229479,,"
Himali Construction Pvt. Ltd.,unknown,"00977-1-4488935,,"
HIRACHAND CONSTRUCTION,"Airport, Butwal/Bhairahawa","520750,,"
H. P. Construction,unknown,"00977-1-6611647,,"
H.R.B. Construction,"Nagarkot,","00977-1-6614395,,"
I. K. Nirman Sewa,unknown,"536059,,"
Imadol Builders,"Imadol,","00977-1-5525549,,"
IMEX TRADE LTD.,unknown,"4352340,,"
Indra Jyoti Construction,"Madhumara,","526783,,"
Indra Nirman Sewa,"Nagarkot,","00977-1-6610400,,"
Jade Construction Co. Pvt. Ltd.,"Battisputali, P.O. Box: 1763, Ktm,","00977-1-4472717,,"
Jagat Nirman Sewa,"Lalitpur,","00977-1-5521914,,"
Jagat Nirman Sewa (P) Ltd.,"Madhumara,","521036,,"
Jaghesh Construction,"P.O. Box: 1514, Ktm,","00977-1-42781854277849,,"
JAGDAMBA ENTERPRISES,"Kuleshwor,","4276013,,"
Jalpa Nirman Sewa,unknown,"5325749852620326,,"
Jammu Mahan Nirman Sewa,"Lalitpur,","00977-1-5560033,,"
Janamukhi Construction Co. (P) Ltd.,unknown,"520408,,"
Jaya Ma Construction,unknown,"520304,,"
JAY OM NIRMAN SEWA PVT. LTD.,"Gairidhara,","4483107,,"
JAYA SUNDARI MAI BUILDERS,"Chabahil,","44814944499674,,"
JESCO SEWA PVT. LTD.,"Baneshwor,","44734284480831,,"
J. H. Construction Pvt. Ltd.,"Lalitpur,","00977-1-5523529,,"
Joshi Nirman Sewa,unknown,"540879,,"
Joshila Nirman Sewa Pvt. Ltd.,unknown,"526439,,"
J & U.D. Construction,"Indrachowk, P.O. Box: 4948, Ktm,","00977-1-4226696,,"
J'V BP Construction Pvt. Ltd.,"Chitwan,","521858,,"
Jwala & Bajagai Nirman Sewa,"Nagarkot,","00977-1-6614395,,"
Jyoti Nirman Sewa Pvt. Ltd.,"Janakpur Dham,","522815,,"
Kamal Construction,"Rajmarg, Bhairahawa","540175,,"
Kamal Jeet Nirman Sewa,"Koteshwor,","00977-1-6630475,,"
Kanchanjunga Construction Pvt. Ltd.,"Tinkune, P.O. Box: 3806, Ktm,","00977-1-4483651,,"
Kanchha Nirman Sewa,"Lalitpur,","00977-1-5540650,,"
Kanki International Builder (P) Ltd.,"Jhapa, Jhapa","023-520204,,"
Kanti Bhairav Nirman Sewa,"Jorpati,","00977-1-44703239851021258,,"
Kantipur Construction,"Jorpati,","00977-1-4485383,,"
Kantipur Nirman Sewa,"Thimi,","00977-1-6631364,,"
KANCHHARAM CONSTRUCTION PVT. LTD.,"Kumarigal,","4484694,,"
KANKAI INT,"Lalitpur, Lalitpur","52241355548996,,"
Kasthamandap Construction (P) Ltd.,"Balkhu, P.O. Box: 11023, Ktm,","00977-1-42805234280971,,"
KASTHAMANDAP CONSTRUCTION PVT. LTD.,"Balkhu,","42805234280971,,"
Kausal Hanumenta Nirman Sewa,"Thimi,","00977-1-6632876,,"
K. B. Construction,"Pulchowk, P.O. Box: 8861, Ktm,","00977-1-55204465520140,,"
K.C. AND ATLAS CONSTRUCTION PVT. LTD.,"Dharan,","524712,,"
K. C. Builders,"Imadol,","00977-1-55473139851036280,,"
K. C. Construction Firm,"Pokhara (H.0),","520774521673,,"
KESHARDAS NIRMAN SEWA,"Baneshwor,","4494879,,"
K.G. NIRMAN SEWA,"Bouddha,","4498863,,"
Khampache Sherpa Nirman Sewa,"Chabahil,","00977-1-44847744481526,,"
Khim Construction,"Amarsingh Chowk,","521483,,"
KHOM CONSTRUCTION,"Amarshingh Chowk,","521483,,"
KHOM CONSTRUCTION AND GENERAL PVT. LTD.,"Anamnagar,","4780358,,"
K & KG Construction Co. (P) Ltd.,unknown,"520683,,"
K. K. METAL STORE AND BANIYA METAL INDUSTRIES,"Kalimati,","42735244272308,,"
K. M. Siddha Construction,"Dudhpati,","00977-1-6613790,,"
Koshi & Neupane Nirman Sewa (K & N),"Naya Baneshwor, P.O. Box: 8975 EPC 7058,","00977-1-4493296,,"
Koshish Nirman Sewa,unknown,"520548,,"
Kot Devi Jhaukhel Nirman Sewa,"Jhaukhel,","00977-1-66146226614539,,"
Kot Ghaderi Nirman Sewa,"Satdobato,","00977-1-5529381,,"
Krishna Construction & Engineering (P) Ltd.,"Tripureswor,","00977-1-4251504,,"
Krishna Construction & Engineering (P) Ltd.,unknown,"440848440993,,"
Krishna Nirman Sewa,"Rapti Road,","520234,,"
KRISHNA CONSTRUCTION AND ENGINEERING PVT. LTD.,"Thapathali,","42515044260510,,"
KRISHNA CONSTRUCTION PVT. LTD.,"Deep,","522848,,"
K. S. Nirman Sewa,unknown,"520872,,"
K.S. NIRMAN SEWA,"Dharan,","520872,,"
KUMAR CONSTRUCTION CO. PVT. LTD.,"Kathmandu,","44172664434202,,"
KUMAR SHRESTHA NIRMAN SEWA PVT. LTD.,"Satdobato, Lalitpur","5550608,,"
Laghu Kalika Construction Pvt. Ltd.,unknown,"00977-1-6613016,,"
Lali Gurans Construction Pvt. Ltd.,"New Baneshwor,","00977-1-4109713,,"
Lama & Brother Construction Pvt. Ltd.,"Samakhushi, P.O. Box: 8662, Ktm,","00977-1-43526109851065153,,"
Lama & Kurnegi Construction,"Basundhara, P.O. Box: 8916, Ktm,","00977-1-4356205,,"
Lama Swadesh Nirman Sewa Pvt. Ltd.,"Baneshwor,","00977-1-4479730,,"
Lamjung Kali Construction,unknown,"521243,,"
LAMA NIRMAN SEWA,"Balaju,","443576343610599851042272,,"
Land Star Construction Pvt. Ltd.,"Lalitpur,","00977-1-55712875570908,,"
LANGHALI NIRMAN CO. PVT. LTD.,"Satdobato, Lalitpur","55363695539056,,"
LANGHALI DHUWANI SEWA,"Kathmandu,","44611919851040095,,"
Lav Kush Niman Sewa,"Imadol,","00977-1-5544929,,"
Laxmi Saraswoti Nirman Sewa,unknown,"521260,,"
Laxmi Shrestha & Co. (Pvt.) Ltd.,unknown,"490065,,"
LAXMI METAL INDUSTRY,"Ind.State, Lalitpur","5527433,,"
LAXMI SARASWOTI NIRMAN SEWA PVT. LTD.,"New Bus Stand,","4355345,,"
