Name,Address,Telephone
Indman Nepal Pvt. Ltd.,"Balkumari, P.O. Box: 24301, Ktm,","00977-1-500638150063825006383,,"
Kasturi International Service (P) Ltd.,"Bhatbhateni Marg, Bhatbhateni,","00977-1-44414584439647,9851043072,"
KSA International Group Pvt. Ltd.,"Thasikhel, P.O. Box: 15142 PPC 501,","00977-1-55479445555977,00977-9841288597,"
Nepcon Consultancy P. Ltd.,"Kathmandu Business Park, Teku, Kathmandu,","00977-1-243405041045979741013153,,"
Pioneer Overseas Services (P) Ltd.,"Baluwatar, P.O. Box: 21120, Ktm,","00977-1-443320344249464439874,,"
Pyramid International Employment Service,"Maharajganj Chappalkarkhana, P.O. Box: 4638, Ktm,","00977-1-4017107/ 4017141/4017063,,"
Rose International (P.) Ltd.,"Sinamangal, P.O. Box: 11222, Ktm,","00977-1-44858632062238,,"
Sankalpa Job,"Kathmandu,","9840422918,9840422918,"
Sea Link Overseas Services (P.) Ltd.,"Dhumbarahi, P.O. Box: 15142 KPC 721,","00977-1-4425604,,"
Seasonal Manpower Company,"Samakhushi,","00977-1-4380538,00977-9841194215,"
Shikhar International Manpower Services Pvt. Ltd.,"Near Radisson Hotel, Lazimpat-2,","+977-1-4441707,,"
Simana International Employment (P) Ltd.,"Samakhusi, P.O. Box: 1695, Ktm,","00977-1-436455043870904366330,,"
S. L. Recruiting P. Ltd.,"Basundhara, P.O. Box: 23489, Ktm,","00977-1-43875602293123,00977-9851123170,"
Talent Overseas Services Pvt. Ltd.,"Gaushala, P.O. Box: 23009, Ktm,","00977-1-4480639016219322,,"
Third Eye Overseas Concern Pvt. Ltd.,"Sinamangal,","00977-1-44643584462716,00977-9751013311,"
Third Eye Risk Management And Associate Pvt.Ltd.,"Kathmandu Nepal,","9867415458,9867415458,"
UrjaLab,"Pokhara Nepal ,","9856022925,9856038508,"
Worldwide Human Resources Networking Pvt. Ltd.,"Baneshwor, P.O. Box: 23939, Ktm,","00977-1-20808114470457,,"
Yokohama Japanese Language Academy (YOJALA),"Chipledhunga, lalchan plaza, pokhara ,Nepal,","4434856,9841246937,"
Aamidaba Buddha Manpower (P) Ltd.,"New Buspark, P.O. Box: 24889, Ktm,","00977-1-4386570,00977-9751010355,"
A. B. Employment Solutions (P) Ltd.,"Kalimatidole, P.O. Box: 8973 NPC 404,","00977-1-44855350162207674485026,9779808085387,"
Achieve International Pvt. Ltd.,"Sanepa Height - 02, Lalitpur,","00977-1-552701655554405551496,,"
Al-Hayat Mangement System P. Ltd.,"Sinamangal, P.O. Box: 7659, Ktm,","00977-1-41125884112589,00977-9851014052,"
Al Ryan Enterprises Pvt Ltd,"Anamnagar, P.O. Box: 751, Ktm,","00977-1-4771013,00977-9851060185,"
Al-Ryan Enterprises Pvt. Ltd.,"Anamnagar, P.O. Box: 751, Ktm,","00977-1-47710134771474,00977-9851060185,"
Al-Shoalat Nepal (P.) Ltd.,"Basundhara, P.O. Box: 13377, Ktm,","00977-1-43856924385804,00977-9818455342,"
Al Sondos Employment Services Pvt. Ltd.,"Thapathali,","00977-1-42426204247920,00977-98510419529801041952,"
Anand Overseas Services (P) Ltd.,"Maharajgunj, P.O. Box: 8837, Ktm,","00977-1-437466643747774374888,,"
Anjali Overseas Services Pvt. Ltd.,"Samakhusi, P.O. Box: 20330, Ktm,","00977-1-438720762111532172432,00977-9851023315,"
Bhandari Overseas Pvt. Ltd.,"Shantinagar, P.O. Box: 8973 NPC 264,","00977-1-4468315,00977-9851050552,"
Buddha Vision Overseas Pvt. Ltd,"Samakhushi,","00977-1-43508714350596,00977-98511022040,"
Caravan Employment Services (P) Ltd.,"Basundhara, P.O. Box: 8973 NPC 777,","00977-1-43648864386429,00977-9841247729,"
Career Experts Pvt. Ltd.,"Sanepa, Lalitpur,","00977-1-46013994601688,00977-9851005778,"
Code International Services Pvt. Ltd.,"Kuleshwor, P.O. Box: 9783, Ktm,","00977-1-4278852,00977-9851110695,"
Continental H. R. D. Consultents Pvt. Ltd.,"Baluwatar,","00977-1-44455504430003,00977-9801014666,"
Dynamic Positions Pvt. Ltd.,"Thapathali, P.O. Box: 3025, Ktm,","00977-1-42290294220651,00977-9841585629,"
Florid Human Resource Pvt. Ltd.,"Old Baneshwor, P.O. Box: 23350, Ktm,","00977-1-44923334492111,9849115306,"
Great Sky International Pvt. Ltd.,"Basundhara,","00977-1-438954143895424389543,00977-9851012316,"
Great Sky International Pvt. Ltd.,"Basundhara, P.O. Box: 13964,","00977-1-00977-1-438954143895424389543,00977-9851012316,"
Growth Sellers Consultancy Pvt. Ltd.,"Krishna Galli, Pulchowk, Lalitpur, Nepal,","5520999016924176,,"
Gulf Connection Recruitment Service Pvt. Ltd.,"Samakhushi, P.O. Box: 9903, Ktm,","00977-1-43837774352379,00977-9851067735,"
Humour Overseas Pvt. Ltd.,"Dhobighat,","00977-1-5524642,00977-9851095516,"
JobAxle,"kumaripati,lalitpur,","01-5537592,,"
Kantipur Overseas Service (P) Ltd.,"Samakhushi, P.O. Box: 25678, Ktm,","00977-1-43606154361916,9779808085387,"
KL Employment Service Pvt. Ltd.,"Bijulibazar, P.O. Box: 19929, Ktm,","00977-1-4493180,00977-9841386923,"
Life Line Overseas Pvt. Ltd.,"Gongabu,","00977-1-43648654389522,00977-9851002976,"
Manakamana Foreign Employment Company Pvt. Ltd.,"Sitapaila, P.O. Box: 20601, Ktm,","00977-1-4279221,00977-9851056918,"
Marvelous Employment Nepal (P) Ltd.,"Shantinagar, P.O. Box: 21108,","00977-1-46209294621176,00977-9851092503,"
Mass Human Resources Pvt. Ltd.,"Gongabu,","00977-1-4383080,00977-9851127922,"
Master Job Pvt. Ltd.,"Gongabu, P.O. Box: 20821, Ktm,","00977-1-43806874389222,00977-9851110257,"
Merojob.com Pvt. Ltd.,"Baneshwor, P.O. Box: 13845, Ktm,","00977-1-4106701,,"
Milestone Employment Services Pvt. Ltd.,"Kupondole,","00977-1-55233205523362,00977-9851042637,"
Mount Kanchan International Pvt. Ltd.,"Mahalaxmisthan,","00977-1-5524741,00977-9841474973,"
N.C.F. Employment Services Pvt. Ltd.,"New Baneshwor,","00977-1-478507947850802052331,00977-9851015135,"
Nepal Gulf Manpower Services (P) Ltd.,"Basundhara,","00977-1-4380790,00977-9841915660,"
Nile International Manower Agency Pvt. Ltd.,"Sinamangal,","00977-1-44945294478036,00977-9851051559,"
Orion Overseas (P.) Ltd.,"New Baneshwor, P.O. Box: 20107, Ktm,","00977-1-478063847801924784243,00977-9851068204,"
Osho Recruiting Agency Pvt. Ltd.,"Old Baneshwor, P.O. Box: 8973 NPC 127,","00977-1-448509544847984460609,00977-9851022973,"
Prime Overseas Services Pvt. Ltd.,"Battisputali, P.O. Box: 24207, Ktm,","00977-1-4110362,00977-9851076550,"
Pukar International Overseas Pvt. Ltd.,"Samakhushi,","00977-1-43887544388755,00977-9851004721,"
Raki International Pvt. Ltd.,"Kalanki,","00977-1-46711004671101,00977-9841741400,"
Rapid International Pvt. Ltd.,"Battisputali,","00977-1-44658774488912,00977-9813395886,"
Sam International Pvt. Ltd.,"Maharajgunj, P.O. Box: 20476, Ktm,","00977-1-401558940155944015793,00977-9851026314,"
Samad Overseas Pvt. Ltd.,"Anamnagar,","00977-1-4256697,,"
Saudi Nepal Recruitment Agency Pvt. Ltd.,"Ekantakuna, P.O. Box: 6135, Ktm,","00977-1-55000534,00977-9851022320,"
Sigma International (P) Ltd.,"Maharajgunj, P.O. Box: 4205, Ktm,","00977-1-4438442,+97470451919,"
Speed Overseas Pvt. Ltd.,"Chabahil, P.O. Box: 14336, Ktm,","00977-1-449557744662179851023416,,"
Sumod Job Placement Services Pvt. Ltd.,"Samakhushi, P.O. Box: 8974 EPC 423,","00977-1-4385413,00977-9851084488,"
Sunaulo International Services Pvt. Ltd.,"Gongabu, P.O. Box: 23321. ktm,","00977-1-43626864385784,00977-9841397275,"
Swastik Overseas Services Pvt. Ltd.,"New Baneshwor, P.O. Box: 25043, Ktm,","00977-1-4461651,00977-9801031025,"
Track On Overseas Pvt. Ltd.,"Gahanapokhari,","00977-1-44624294466027,00977-9851036258,"
Western Union Overseas Pvt. Ltd.,"Gairidhara, P.O. Box: 24742, Ktm,","00977-1-400054240005434000544,00977-9851016074,"
White Pearl Recruitment Services (P) Ltd.,"Sukedhara,","00977-1-43749824377210,00977-9813954552,"
World Net Recruitment Consultants (P) Ltd.,"Handigaon-05, P.O. Box: 10666, KTM,","00977-1-4010068,+977-9851074978,"
Aastha International Overseas Pvt. Ltd.,"Nagpokhari,","00977-1-44422274445557,,"
A.B. Employment Solution Pvt. Ltd.,"Kalimati Dole, P.O. Box: 8973 NPC 404,","00977-1-44855354485026016220767,,"
Abichal Overseas Pvt. Ltd.,"GPO: 8975 EPC 5907, Naxal,","44303294444879,,"
Abroad Recruitment Co. (P) Ltd.,"Sukedhara, P.O. Box: 8418, Ktm,","00977-1-20800614478369,,"
ABROAD RECRUITMENT CO. PVT. LTD.,"Mahankal,","20800614478369,,"
ACE Employment Bureau Pvt. Ltd.,"Jawalakhel, P.O. Box: 8975 EPC 2615,","00977-1-55459105548783,,"
Advance Recruitment Services Pvt. Ltd.,"Sinamangal, P.O. Box: 7531, Ktm,","00977-1-411084641109076218125,,"
AGLEXHA MANPOWER PVT. LTD.,"Sitapaila,","46717664671767,,"
Ajambary Overseas Services (P) Ltd.,"Ratopul, P.O. Box: 3366, Ktm,","00977-1-4469372,,"
AL Asmacs Company Pvt. Ltd.,"Maharajgunj, P.O. Box: 25911, Ktm,","00977-1-46504704650471,,"
Al-Dahabiya Overseas Pvt. Ltd.,"Dhapasi, P.O. Box: 6014, Ktm,","00977-1-43864922084262,,"
Alfa Roma International Manpower Services (P) Ltd.,"Pulchowk, P.O. Box: 11641, Ktm,","00977-1-55257075531455,,"
ALFA-ROMA INTERNATIONAL MANPOWER SERVICES,"Pulchowk, Lalitpur","55314555525707,,"
Al-Kareem Overseas Consultant Pvt. Ltd.,"Thamel,","00977-1-44230304423429,,"
Al-Khaleej International (P) Ltd.,"Pulchowk, P.O. Box: 43, Ktm,","00977-1-55295692110310,,"
AL-KARIM OVERSEAS CONSULTANT PVT. LTD.,"Thamel,","4418697,,"
Alliance Human Resources Pvt. Ltd.,"Sinamangal, P.O. Box: 13612, Ktm,","00977-1-44731374462344,,"
Alpha Sigma Human Resources Management Pvt. Ltd.,"Dhumbarahi,","00977-1-444081544152032052105,,"
Alpine Overseas Concern Pvt. Ltd.,"Kupondole, P.O. Box: 8975 EPC 2130,","00977-1-5520258,,"
AL-ROYAN ETERPRISES PVT. LTD.,"Anamnagar,","47710134771474,,"
Al Sama International Overseas Pvt. Ltd.,"Gaushala, P.O. Box: 1750, Ktm,","00977-1-44900824490538,,"
Al-Salehi Manpower Pvt. Ltd.,"Balaju, P.O. Box: 2244, Ktm,","00977-1-43873722090184,,"
AL SAMIT INTERNATIONAL PVT. LTD.,"Maharajgunj,","47203504720859,,"
Ama Pacific,"Sittapaila, P.O. Box: 11430 DT 068,","00977-1-42889737288974,,"
Anamol Overseas Pvt. Ltd.,"Chabahil, P.O. Box: 8975 EPC 5907,","00977-1-4492144,,"
Annapurna International Services,"Kimdol, P.O. Box: 3211, Ktm,","00977-1-42776444279096,,"
Apex Overseas (P) Ltd.,"Maharajgunj, P.O. Box: 8975 EPC 2705,","00977-1-43766284379011,,"
Apex Recruitment Agency (P) Ltd.,"Sinamangal, P.O. Box: 8975 EPC 5220,","00977-1-01620670244885619851044956,,"
APEX RECRUITMENT AGENCY PVT. LTD.,"Sinamangal,","4488561016206702,,"
Apollo Manpower Services,"Gyaneshwor, P.O. Box: 267, Ktm,","00977-1-441413444121274439868,,"
Apple Overseas Pvt. Ltd.,"Sinamangal,","00977-1-44659624465963,,"
Arabian Employment Consultancy Pvt. Ltd.,"Kupondole, P.O. Box: 8975 EPC 2467,","00977-1-554605055266615550439,,"
Aroma International Manpower (P) Ltd.,"GPO: 8658, Ktm, Anamnagar,","4771138,,"
Arun Overseas,"Kumaripati, P.O. Box: 2831, Ktm,","00977-1-55241675545018,,"
Asia Pacific Recruitment Service (P) Ltd.,"Sitapaila, P.O. Box: 11430 DT-068,","00977-1-42889734288974,,"
Asmacs Nepal Pvt. Ltd.,"GPO: 8869, Ktm, Maharajgunj,","43788594378797,,"
Atlantic Overseas Services (P) Ltd.,"Talchikhel, P.O. Box: 8975 EPC 1465,","00977-1-5541635,,"
ATLANTIC OVERSEAS SERVICES PVT.LTD.,"Jhamshikhel, Lalitpur","5541635,,"
Axis Human Resource Service Pvt. Ltd.,"Sundhara, P.O. Box: 19605, Ktm,","00977-1-42536422325557,,"
Ayush International Overseas Services Pvt. Ltd.,"Basundhara, P.O. Box: 7459, Ktm,","00977-1-4356946,,"
Ayush Marketing & Management Consultancy (P) Ltd.,"Baneshwor,","00977-1-4477779,,"
BARUN OVERSEAS PVT. LTD.,"Old Baneshwor,","44647702103275,,"
B B & M International P. Ltd.,"Baluwatar, P.O. Box: 23298, Ktm,","00977-1-44102144415902,,"
Beshes Overseas Employment Service Pvt. Ltd.,"GPO: 8975 EPC 1797, Jawalakhel,","5529215,,"
Bhairab International Service Pvt. Ltd.,"New Baneshwor, P.O. Box: 8973 NPC 872,","00977-1-20413509851057287,,"
Binamay International (P) Ltd.,"Minbhawan, P.O. Box: 7610, Ktm,","00977-1-41072004107079,,"
BINAMAI INTERNATIONAL PVT. LTD.,"Minbhawan,","4489900,,"
BIRAT CONSULTANCY PVT. LTD.,"Anamnagar,","4264033,,"
B.J. Overseas Pvt. Ltd.,"Putalisadak, P.O. Box: 2618, Ktm,","00977-1-44386984430905,,"
BLUE HEAVEN INTERNATIONAL PVT. LTD.,"Samakhushi,","4363766,,"
BLUE LAKE OVERSEAS CONSULTANCY PVT. LTD.,"Kathmandu,","2174003,,"
B. M Overseas P. Ltd.,"Kupondole, P.O. Box: 5388, Ktm,","00977-1-55284275011718,,"
Bridge Sky International (P) Ltd.,"Kalimatidole, P.O. Box: 24789,ktm,","00977-1-44761144476117,,"
Brilliant Brothers & Company Pvt. Ltd.,"Airport, P.O. Box: 8973 NPC 181,","00977-1-2041701,,"
BRILLINT BROTHERS AND COMPANY PVT. LTD.,"New Baneshwor,","44725022040450,,"
BRIDGE SKY INTERNATIONAL PVT. LTD.,"Kalimatidol,","44761144476117,,"
Buddha Manpower Employment Service Pvt. Ltd.,"Gaushala, P.O. Box: 15142 KPC 586,","00977-1-44666474472848,,"
BUDDHA VISON OVERSEAS PVT. LTD.,"Samakhushi,","435O5964350871,,"
Care Human Resource Pvt. Ltd.,"Basundhara,","00977-1-4386956,,"
CARAVAN EMPLOMENT SERVICES PVT. LTD.,"Basundhara,","436488643864294388826,,"
CAREER INTERNATIONAL SERVICE PVT. LTD.,"Chabahil,","20416944465469,,"
CE Overseas (P) Ltd.,"Tripureshwor, P.O. Box: 1223, ktm,","00977-1-4227765,,"
Chandrama Overseas Pvt. Ltd.,"Gongabu, P.O. Box: 9373, Ktm,","00977-1-43646204365183,,"
Chautari Nepal Manpower Agency P. Ltd.,"GPO: 21808, Ktm, Samakhushi,","4358150,,"
CHAUTARI NEPAL MANPOWER AGENCY PVT. LTD.,"Balkumari, Lalitpur","5555466,,"
CHANDRA SURYA OVERSEAS PVT. LTD.,"Kathmandu,","41090174109118,,"
CIVIL SUPPORTING OVERSEAS PVT. LTD.,"New Baneshwor,","4104065,,"
Connection Employment Company Pvt. Ltd.,"Sukedhara, P.O. Box: 8975 EPC 4041,","00977-1-4650447,,"
Continental Human Resources Pvt. Ltd.,"Durbarmarg, P.O. Box: 2516, Ktm,","00977-1-44381234439209,,"
Continental Mercantile Pvt. Ltd.,"Sanepa, P.O. Box: 8975 EPC 1915,","00977-1-55286202114200,,"
Cosmo International Overseas (P.) Ltd.,"Dillibazar, P.O. Box: 9140, Ktm,","00977-1-44208884430298,,"
Cosmos Nepal Human Resource (P) Ltd.,"Gongabu, P.O. Box: 8975 EPC 1985,","00977-1-43612154361247,,"
COSMO INTERNATIONAL OVERSEAS PVT. LTD.,"Dillibazar,","44302984420888,,"
Creative Placement Services (P) Ltd.,"Basundhara, P.O. Box: 21498, ktm,","00977-1-435460943527434354008,,"
CREATIVE PLACEMENT SERVICES PVT. LTD.,"Basundhara,","43546094352743,,"
Crown Employment Consultant (P.) Ltd.,"Satdobato, P.O. Box: 8975 EPC 2013,","00977-1-55532195546923,,"
Crown Employment Consultant Pvt. Ltd.,"GPO: 8975 EPC 2013, Satdobato,","55469235553325,,"
Crystal Employment Agency Pvt. Ltd.,"Dhumbarahi, P.O. Box: 9553, Ktm,","00977-1-43793674379750,,"
CRYSTAL VISION INTERNATIONAL LIMITED,"Old Baneshwor,","0162187482052016,,"
Darshan Overseas Pvt. Ltd.,"Samakhushi, P.O. Box: 12687, Ktm,","00977-1-217001021600434357822,,"
D.D. Overseas P.Ltd.,unknown,"00977-1-4460134,,"
DD Overseas P. Ltd.,"Airport,","00977-1-446013444885534466440,,"
Deep Gate Way Overseas Pvt. Ltd.,"Gongabu, P.O. Box: 15142 KPC 118,","00977-1-435750743607064362532,,"
Deep Gateway Overseas Pvt. Ltd.,"Samakhushi, P.O. Box: 15142 KPC 118,","00977-1-435750743607064362532,,"
Deep Jyoti Overseas Pvt. Ltd.,"P.O. Box: 8975 EPC 4007,","00977-1-43795522071589,,"
Deity International Overseas (P.) Ltd.,"Sinamangal, P.O. Box: 8973 NPC 722,","00977-1-447373121041902104191,,"
Deluxe International Overseas Pvt. Ltd.,"Dhumbarahi, P.O. Box: 4883, Ktm,","00977-1-44387502084183,,"
Dentiny HR Nepal Pvt. Ltd.,"Tinkune, P.O. Box: 8973 E{C 5444,","00977-1-41118892042061,,"
Destiny Placement Service (P) Ltd.,"Baneshwor Height, P.O. Box: 14125, Ktm,","00977-1-446451544751764497404,,"
DESTINY PLACEMENT SERVICE PVT. LTD.,"Baneshwor,","44751764497404,,"
Deurali Overseas Service (P) Ltd.,"Syuchatar, P.O. Box: 21656, Ktm,","00977-1-16915182,,"
Dhaulagiri Employment Services PVt. Ltd.,"Samakhushi,","00977-1-4385095,,"
Dhawlagiri International Manpower,"Balaju, P.O. Box: 19338, Ktm,","00977-1-43501364350145,,"
Diana Overseas Pvt. Ltd.,"Balkumari, P.O. Box: 25748, Ktm,","00977-1-50063845006385016910623,,"
Digital Raghu,"Pani Tanki, Vishwa, Birgunj,","9811157797,9811157797,"
Divya Imagine International Overseas Pvt. Ltd.,"Lainchaur,","00977-1-4418927,,"
DIYALO HUMAN RESOURCE PVT. LTD.,"Kupandole, Lalitpur","55535495554041,,"
DNB-ASIA PVT. LTD.,"Maitidevi,","4437878,,"
Dolphin Overseas Services Pvt. Ltd.,"Kalimati, P.O. Box: 2579, Ktm,","00977-1-42888844281098,,"
D. S. Foreign Employment Services Pvt. Ltd.,"New Baneshwor, P.O. Box: 6670, Ktm,","00977-1-446883544604744473028,,"
D.S. FOREIGN EMPLOYMENT SERVICES PVT. LTD.,"New Baneshwor,","44688354461479,,"
ECHO-OVERSEAS COSULTANTS PVT. LTD.,"Baluwatar,","21502304438262,,"
Eco Overseas Consultant Pvt. Ltd.,"Baluwatar, P.O. Box: 14336, Ktm,","00977-1-44382622150230,,"
Ekta Manpower,"Bishal Nagar, P.O. Box: 907, Ktm,","00977-1-44138952080000,,"
Elite Gurkhas Overseas (P) Ltd.,"Swoyambhu, P.O. Box: 8974 CPC 462,","00977-1-42894294289777,,"
ELITE GURKHAS OVERSEAS PVT. LTD.,"Swayambhu,","42894294284524,,"
EMASCO Nepal Pvt. Ltd.,"Samakhushi, P.O. Box: 23878, Ktm,","00977-1-209230043627084350381,,"
Employment Link Nepal Pvt. Ltd.,"Gairidhara, P.O. Box: 19380, Ktm,","00977-1-40042334422467,,"
Employment Management & Service Pvt. Ltd.,"GPO: 7559, Ktm, Gongabu,","436268320923012092300,,"
Employment Creation Service Pvt. Ltd.,"GPO: 8974 CPC 277, Ranipokhari,","4441830,,"
Ever Green Employment P. Ltd.,"Baneshwor, P.O. Box: 8973 NPC 806,","00977-1-4784353,,"
Everest Associate Pvt. Ltd.,"Golfutar, P.O. Box: 1929, Ktm,","00977-1-437113143781574378186,,"
Evergreen Employment Pvt. Ltd.,"New Baneshwor, P.O. Box: 8073, NPC 806,","00977-1-4784353,,"
Evergreen Manpower Pvt. Ltd.,"Maharajgunj, P.O. Box: 24676, Ktm,","00977-1-44227684422767,,"
Facility Manpower Services (P.) Ltd.,"Putalisadak, P.O. Box: 19046, Ktm,","00977-1-44386132060234,,"
FACILITY MANPOWER SERVICES PVT. LTD.,"Anamnagar,","42192744243639,,"
Famous Human Resources Pvt. Ltd.,"New Baneshwor, P.O. Box: 15142 PPC 501,","00977-1-4477015,,"
First Select Nepal (P) Ltd.,"Lazimpat, P.O. Box: 20423, Ktm,","00977-1-4435693,,"
Fishtail Overseas (P) Ltd.,"Gongabu,","00977-1-4360233,,"
Fishtail Overseas Pvt. Ltd.,"Gongabu,","4360233,,"
Florida Recruitment Service Pvt. Ltd.,"Lazimpat, P.O. Box: 8052,","00977-1-20542424415252,,"
Focus Nepal Overseas Pvt.Ltd.,"Sinamangal, P.O. Box: 14274, Ktm,","00977-1-44792974489028,,"
FOUR STAR OVERSEAS EMPLOYMENT SERVICES PVT. LTD.,"Samakhushi,","43602404384192,,"
FREINDSHIP INTERNATIONAL EMPLOYMENT SERVICES PVT. LTD.,"Kalanki,","46714944672199,,"
Friendship International Employment Service Pvt. Ltd.,"Kalanki, P.O. Box: 6501, Ktm,","00977-1-46721994671494,,"
Friendship Manpower Consultancy (P.) Ltd.,"Maharajgunj, P.O. Box: 15142 KPC 270,","00977-1-4433447,,"
FRIENDSHIP MANPOWER CONSULTANCY PVT. LTD.,"Kupandole, Lalitpur","5525088,,"
FUSION INTERNATIONAL PVT. LTD.,"New Baneshwor,","20405484464962,,"
Future Employment Service Pvt. Ltd.,"Gairidhara, P.O. Box: 23632, Ktm,","00977-1-40045354004532,,"
Future Star Manpower Pvt. Ltd.,"Gongabu, P.O. Box: 8973, NPC 130,","00977-1-43605762223217,,"
Galaxy Overseas (P) Ltd.,"Teku, P.O. Box: 20773, Ktm,","00977-1-42322994226094,,"
Gallivant Manpower (P) Ltd.,"Maitighar, P.O. Box: 15142 PPC 374,","00977-1-4240702,,"
GALAXY OVERSEAS PVT. LTD.,"Teku,","42322994226094,,"
GALAXY UNIVERSAL SERVICES,"New Baneshwor,","4487460,,"
GALLIVANT MANPOWER PVT. LTD.,"Maitighar,","4240702,,"
G and J Overseas Pvt. Ltd.,"Old Baneshwor, P.O. Box: 8973 NPC 781,","00977-1-4464770,,"
Gandaki Overseas Concern P. Ltd.,"Buddhanagar, P.O. Box: 19492, Ktm,","00977-1-478087047835292131355,,"
GANAPATI OVERSEAS CONCERN SERVICES PVT. LTD.,"Buddhanagar,","47805934780751,,"
Gauri Shankar Overseas Pvt. Ltd.,"Shankhamul, P.O. Box: 13223, Ktm,","00977-1-20541854785605,,"
G. C. D. Worldwide Pvt. Ltd.,"Baluwatar,","00977-1-4437540,,"
GEMINI GLOBAL MANPOWER,"Baneshwor,","44701114494724,,"
Genial Overseas Pvt. Ltd.,"Shantinagar, P.O. Box: 8975 EPC 5928,","00977-1-446892423144202081800,,"
GETWAY OVERSEAS PVT. LTD.,"Maitighar,","4247585,,"
Global Overseas Services (P) Ltd.,"Chhauni, P.O. Box: 11372, Ktm,","00977-1-42765634277948,,"
Global Placement Pvt. Ltd.,"Sanepa, P.O. Box: 24585, ktm,","00977-1-5012508,,"
GLOBLINK OVERSEAS SERVICE PVT. LTD.,"Sitapaila,","4283803,,"
GM Service Pvt. Ltd,"Kusunti,","00977-1-55358345535270,,"
Golden Eagle Manpower Pvt. Ltd.,"New Baneshwor, P.O. Box: 8973 NPC 687,","00977-1-447465644985876225611,,"
Golden Eagle Manpower,"GPO: 8974 NPC 687, New Baneshwor,","44746564498587,,"
Grand Suite Job Pvt. Ltd.,"Guheshori,","00977-1-4491386,,"
Grand Overseas Private Limited,"Battisputali, P.O. Box: 13479, Ktm,","00977-1-4495829,,"
Greenland Overseas Manpower Services (P.) Ltd.,"Battisputali, P.O. Box: 8665, Ktm,","00977-1-44986334465384,,"
Gulf Overseas Consultant,"Bagwan Bahal, P.O. Box: 8974 CPC 127,","00977-1-44230304423429,,"
Gulf Spring Overseas Services Pvt. Ltd.,"Basundhara, P.O. Box: 21852, Ktm,","00977-1-43606004363175,,"
Gulf Manpower Service Pvt. Ltd.,"GPO: 732, Ktm, Pulchowk,","55224025535042,,"
Hamdan Employment Service Pvt. Ltd.,"Kupondole,","00977-1-50111605011161,,"
Heaven Overseas Pvt. Ltd.,"Gaushala, P.O. Box: 9924, Ktm,","00977-1-41136444113778,,"
Heavy Overseas Employment Pvt. Ltd.,"Gyaneshwor, P.O. Box: 10753, Ktm,","00977-1-4423778,,"
Herald International Pvt. Ltd.,"New Baneshwor, P.O. Box: 161, Ktm,","00977-1-462015546201564620157,,"
High Himalayan Gurkha Services Pvt. Ltd.,"GPO: 21727, Ktm, Kalimati,","42857684285770,,"
HIGH HIMALAYA GURKHAS SERVICES PVT. LTD.,"Kalimati,","42857704285768,,"
HIGHLANDER EMPLOYMENT CONSULTANCY PVT. LTD.,"Samakhushi,","4351540,,"
Himal Manpower Employment Service Pvt. Ltd.,"Swoyambhu, P.O. Box: 8564, Ktm,","00977-1-427824446720032181272,,"
Himalayan Connection Worldwide Pvt. Ltd.,"Sinamangal, P.O. Box: 9374, Ktm,","00977-1-44994864484773,,"
Himalayan Human Resources Pvt. Ltd.,"Lazimpat,","00977-1-442655420822524437428,,"
Himalayan Job Explorer Pvt. Ltd.,"New Baneshwor, P.O. Box: 8975 EPC 5263,","00977-1-44936634479160,,"
Himalayan Manpower Service (P) Ltd.,"Kupondole, P.O. Box: 8975 EPC 918,","00977-1-55253155525731,,"
Himarab Overseas Pvt. Ltd.,"Dhumbarahi,","00977-1-44371784425368,,"
HIMALAYAN ODYSSEY,"Jhamsikhel, Lalitpur","55307175531218,,"
HIMALAYAN MANPOWER SERVICE PVT. LTD.,"Kupandole, Lalitpur","55257315525315,,"
HIT OVERSEAS EMPLOYMENT PVT. LTD.,"Lazimpat,","43591474357454,,"
HPI GLOBAL NEPAL OVERSEAS SERVICES PVT. LTD.,"Maharajgunj,","43722594374867,,"
Ideal International Manpower Pvt. Ltd.,"Putalisadak, P.O. Box: 23705, Ktm,","00977-1-42121014212024,,"
ILAN INTERNATIONAL MANPOWER SUPPLY PVT. LTD.,"Bakhundole, Lalitpur","55552585555269,,"
Interlink Overseas Consultancy (P) Ltd.,"Basundhara, P.O. Box: 21181. ktm,","00977-1-436386443819484363103,,"
International Job Link,"Tangal, P.O. Box: 11412, Ktm,","00977-1-44282364428323,,"
International Manpower Recruitment (P) Ltd.,"Balkumari, P.O. Box: 24009, Ktm,","00977-1-500626950062405006241,,"
Inter Link Overseas Consultancy (P) Ltd.,"GPO: 21181, Ktm, Samakhusi,","436115743638649851064402,,"
INTERLINK OVERSEAS CONSULTANCY PVT. LTD.,"Samakhushi,","43631034361157,,"
Irving Nepal Manpower Pvt. Ltd.,"Bhimsengola, P.O. Box: 4313, Ktm,","00977-1-410922641090502103203,,"
Ishan Recruitment Service (P) Ltd.,"Kupondol, P.O. Box: 8975 EPC 4042,","00977-1-5523544,,"
Japan-Deane International (P) Ltd.,"GPO: 744, Ktm, Tinkune,","44955624469821,,"
JAPAN-DEANE INTERNATIONAL PVT. LTD.,"Mahadevsthan,","44955624469821,,"
Jasim Trading & Services (P) Ltd.,"GPO: 8974 CPC 286, Koteshwor,","4475264,,"
JBR Assocates Pvt. Ltd.,"New Baneshwor, P.O. Box: 12046, Ktm,","00977-1-446033944700102021486,,"
