Name,Address,Telephone
Dilip Furniture & Trade Center,"Tinkune,","00977-1-4476235,,"
DINESH ENTERPRISES,"Kanchanpur,","522600525700,,"
Dirghayu Furniture,"Jawalakhel,","00977-1-55421625539583,,"
Diyo Furniture Udhyog,"Koteshwor,","00977-1-6615283,,"
DOLPHIN MOULDED FURNITURE,"Kathmandu,","44177144417462,,"
Durga Furniture Centre,"Dillibazar,","00977-1-4445363,,"
Durga Devi Kastha Udyog,unknown,"521282,,"
DURGA SHREE FURNITUE,"Panga,","43312214330454,,"
EAGLE RON AND STEEL INDUSTRIES PVT.LTD.,"Jawalakhel, Lalitpur","5524329,,"
ELEGANT FURNITURE UDYOG,"Ratopool,","4478053,,"
Everest Furnishing Centre,"Charkhal,","00977-1-4433794,,"
Excellent Furniture,"Kumaripati,","00977-1-5523581,,"
Export Suppliers,"Putalisadak, P.O. Box: 8975 EPC 5346,","00977-1-4222710,,"
Fancy Floor,"Dillibazar, P.O. Box: 9596, Ktm,","00977-1-44202854435007,,"
Fattaju Decor,"New Baneshwor,","00977-1-4780914,,"
FRESH WOOD FURNITURE HOUSE,"Dillibazar,","4422052,,"
Furni Craft,"Satdobato,","00977-1-5525280,,"
Furniture & Furnishing,"Bagbazar, P.O. Box: 9420, Ktm,","00977-1-42441004258588,,"
Furniture & Light Showroom,"Sitapailia,","00977-1-4282397,,"
Furniture and Furnishing Mark,"Chitwan,","056-533916,,"
Furniture Centre,"Kumaripati,","00977-1-553783855512439851062476,,"
Furniture Centre,"Station Road,","520081,,"
Furniture Enterprises,"Gwarko,","00977-1-5540445,,"
Furniture Home,"Jawalakhel,","00977-1-5536374,,"
Furniture Makers & Suppliers,"Manbhawan,","00977-1-5533484,,"
Furniture Trade Link,"Dilli Bazar, P.O. Box: 5018, Ktm,","00977-1-44127619851036777,,"
Furniture Udyog,"Gongabu,","00977-1-4356636,,"
Furniture World Pvt. Ltd.,"Naya Bazar,","00977-1-4358898,,"
FURNITURE AND FURNISHING,"Bagbazar,","4244100,,"
FURNITURE HOUSE,"Dillibazar,","4419823,,"
FURNITURE CETRE,"Station Road,","520081,,"
Fusion Furniture Solution,"Tinkune,","00977-1-448398866301099851035755,,"
GAIRIDHARA FURNITURE UDHYOG,"Gairidhara,","4419034,,"
GALEXY FURNITURE,"Lazimpat,","4419903,,"
Ganapati Steel Furniture,"Chapat Tole,","00977-1-55419985531251,,"
Gandaki Furniture Udhyog (P) Ltd.,"Nag Dhunga, P.O. Box: 156, Pkr,","521584524771,,"
Gandaki Wood Crafts,"Sitala Devi,","521985525827,,"
Ganesh Furniture Udhyog,"Naya Bazar,","523455,,"
Ganesh Metal Work Shop,"Gwarko,","00977-1-55269135524783,,"
GANESH METAL WORKSHOP,"Gwarko, Lalitpur","5524783,,"
Gauri Shankar Steels,"Imadol, Lalitpur,","00977-1-52015149841329127,,"
GESHU METAL STEEL FURNITURE UDHYOG,"Murli,","2311879845020477,,"
Gharelu Kastha Udyog,"Sanihat,","+977-1-522819,,"
GIRIJA TRADE SUPPLIERS,"Kalimati,","4270658,,"
G.K. FURNISHING,"Dillibazar,","44408334440949,,"
Go Go Iron Industries,"Satdobato,","00977-1-5523074,,"
Goldstar Steel Furniture Pvt. Ltd.,"Imadol,","55405145541253,,"
Gongabu Furniture Udyog,"Gongabu,","00977-1-4353084,,"
GOODWILL FURNITURE,Lalitpur,"5522600,,"
Gopal Furniture Works,"Shreepur,","522236,,"
GOPALI AND BROTHERS GENERAL SUPPLIERS,"Kalimati,","4273556,,"
Griha Shova Furniture,"Dillibazar,","00977-1-4438543,,"
GRIHA SAJJA FLOORING AND FURNISHING,"New Road,","540903,,"
GRIHA SHOBHA BHANDAR,"Jawalakhel, Lalitpur","5537004,,"
Guheshwari Kastha Udhyog,"Battisputali,","00977-1-449168344719589851026843,,"
GUHESHWORI KASTHA UDYOG PVT. LTD.,"Old Baneshwor,","44916834471958,,"
GYAWALI MULTI SUPPLIERS AND TRADERS,"Sharwanpath, Butwal/Bhairahawa","98471902009847045301,,"
HAJURKO PASAL,"Dillibazar,","4412761,,"
Hamro Kastha Udyog,"Bhairab Road,","520585,,"
Harati Furniture & Furnishing Centre,"Kumaripati,","00977-1-5535877,,"
Hari Prashad Sindhiya,"Main Road,","522663,,"
Hariman Furniture,"Gatthaghar,","00977-1-6633747,,"
HARI FURNISHING CENTRE,"Putalisadak,","44228724430602,,"
HARIDAS BABA SAW MILL AND FURNITURE UDYOG,"Chitwan,","520358,,"
HARI PRASAD SINDHIYA,"Main Road,","522663,,"
HARATI FURNITURE AND FURNISHING CENTRE,"Kumaripati, Lalitpur","5535877,,"
HARIDAS BABA SAW MILLS AND FURNITURE UDYOG,"Chitwan,","520358,,"
HEERAJ TRADING CONCERN,Lalitpur,"5523719,,"
Hetauda Furniture Industry,unknown,"520903,,"
Himal Furniture,"Devnandanpur, Bhairahawa","520752,,"
Himal Furniture House,"Chabahil,","00977-1-4487757,,"
Himalaya Furniture,"Mahabir Road,","521429,,"
Himalaya Wood Carving Udyog,"New Baneshwor,","00977-1-4476006,,"
Himali Kastha Karyalaya,"Narayansthan, Bhairahawa","520346,,"
HIMAL FURNISHERS,"Mahabir Road,","521429,,"
HIMALAYA BROTHERS PVT. LTD.,"Kundhar,","530319,,"
HIMALI KASTHA UDYOG,"Butwal/Bhairahawa,","521569523128,,"
HIMALYAN WOOD CARVING AND HIMALAYAN INTERIORS,"Babarmahal,","4265220,,"
Home Furniture,"Dillibazar,","00977-1-4422075,,"
HOME ATTRACTION FURNISHING,"Kupandole, Lalitpur","5542440,,"
HRIDDHI SIDDHI FURNITURE PALACE,"Tinkune,","20436889851029179,,"
Humagain Traders,"Main Road,","524413,,"
IMTC FURNITURE WORLD,"Kumaripati, Lalitpur","5527722,,"
Indra Binayak Furniture Udhyog,"Thankot,","00977-1-4312598,,"
Indra Wood Works,"Kamaladi,","00977-1-4410500,,"
Jai Nepal Furniture,"Anchalpur, Bhairahawa","520398,,"
JAI NEPAL FURNITURE UDYOG,"Annapurnatole, Butwal/Bhairahawa","520398,,"
Janaki Furniture Udyog,"Kadam Chowk,","520814,,"
Janaki Saw Mill Furniture Udyog,"Zero Mile,","520381,,"
Janakpur Furniture House,"Dillibazar,","00977-1-4444707,,"
Janakpur Kastha Udyog,"Pindari Road,","520279,,"
Janakpur Steel Furniture,"Station Road,","521951,,"
Jay Harati Mata Kastha Udhyog,"Naya Bazar,","00977-1-4432708,,"
Jay Mahalaxmi Kastha Furniture Udhyog,"Gyaneshwor,","00977-1-44202024417684,,"
Jay Shree Store (Furniture),unknown,"023-520879,,"
Jaya Furnishers,"New Baneshwor,","00977-1-4780652,,"
JAY SHREE FURNISHERS,"Dillibazar,","4430553,,"
JENISH GLASSES HOUSE,"Pulchowk, Lalitpur","5543116,,"
J.K. FURNITURE HOUSE,"Hanumandas Road,","523990,,"
J.K. METALS PVT.LTD.,"Kathmandu,","4226281,,"
Jor Ganesh Steel Furniture,"Gathaghar,","00977-1-6631169,,"
Joshi Kastha Udyog,unknown,"521561,,"
JYOTI FURNITURE,"Baneshwor,","4480315,,"
Kalanki Furniture and Flooring Centre,"Kalanki,","00977-1-4282426,,"
Kalika Furniture Udyog,"Jorpati,","00977-1-9851032352,,"
Kalimati Furniture,"Kalimati,","00977-1-4283886,,"
Kamala Furniture,"Balkumari,","00977-1-5540514,,"
KAMALA FRNITURE,"Balkumari, Lalitpur","5540514,,"
KANTIPUR FURNITURE,"Maitidevi,","4417091,,"
Kasthamandap Furnitures,"Bagbazar,","00977-1-4219009,,"
KATHMANDU KASTHA USHYOG PVT. LTD,"Balaju,","4350656,,"
KATHMANDU FURNITURE UDHOG,"Gongabu,","4421951,,"
Khadka Furniture Udhyog,"Kusunti,","00977-1-5549631,,"
KHAN BIO CONCERN,"Tripureshwor,","42206019841493295,,"
Kiran Furniture Udhyog,"Pardi,","525424,,"
Kishor Trading Center,"Kamalpokhari,","00977-1-2004116,,"
KISHAN FURNISHING HOUSE,"Surkhet,","522358520992,,"
KOHINOOR FLOORING AND FURNISHING,"Bouddha,","4488856,,"
Krishna Furnishing Furniture Center,unknown,"00977-1-6615438,,"
Krishna Furniture Industry,"Gallamandi, Bhairahawa","520064,,"
Kumar Furniture,"Balaju,","00977-1-4350104,,"
Kumari Furniture,"Kumaripati,","00977-1-55394559851047264,,"
KUMARI PRAJANI ENTERPRISES,"Teku,","42613494418371,,"
KUMAR FURNISHING CENTRE,"New Road,","5307159846023835,,"
KUNDAN FRAME AND FURNITURE,"Maitidevi,","4423271,,"
Kushal Kastha Udhyog,"Rani Pauwa,","523523526323,,"
KWALITY FURNITURE,"Kamalpokhari,","4414570,,"
Laath Kattha Udyog,"Chhata, Pipara,","521432,,"
Lalitpur Metal Furniture Sahakari Sanstha Ltd.,"Patan Industrial Estate,","00977-1-5521407,,"
Lali Gurans Furniture Udyog,"Sabhagriha Chowk,","521319,,"
Lalit Metal Welding Works,"Dhapakhel (Fac.),","00977-1-5527131,,"
LALITPUR KALATMAK KASTHA UDYOG,"Ind.State, Lalitpur","5536282,,"
LALUPATE FURNITURE UDYOG,"New Road,","5408389846021830,,"
Lamichhane Furniture Industry,"Nag Dhunga,","520890,,"
Langghali Furniture Udhyog,"Baghdole,","00977-1-5524873,,"
LAPU METAL FURNITURE,"Krishnagalli, Lalitpur","5521407,,"
LAVKUSH STEEL FURNITURE,"Dharan,","520999,,"
Laxmi Furnishing Dhukoo,"Kumaripati,","00977-1-55386005538835,,"
Laxmi Furniture,"Dillibazar,","00977-1-4419321,,"
Laxmi Furniture,"Station Road,","520113520843,,"
Laxmi Furniture,"Birta,","522372,,"
Laxmi Furniture Udhyog,"Kalanki,","00977-1-2023312,,"
Laxmi Furniture Udyog,"Rangeli Road,","530784,,"
Laxmi Steel Furniture,unknown,"522126,,"
LAXMI TATHA LAXMI FURNITURE UDYOG,"Shivapath,","520643,,"
LAXMI FURNITURE CENTER,"Nayabazar,","43583449851058710,,"
LAXMI PUJA FURNITURE UDHYOG,"Bagbazar,","42258854245336,,"
LUNAR FURNISHERS,"Chabahil,","44609609841346519,,"
Mabin Furniture Center,"Jorpati,","00977-1-4912159 9851039660,,"
Machhapuchhre Furniture Industry,"New Road,","521828520934,,"
Magar Wood Carving Center,"Talchikhel,","00977-1-5544567,,"
Mahalaxmi Furniture,"Dillibazar,","00977-1-4426513,,"
Maheshwor Furniture,"Nardevi,","00977-1-4364060,,"
Mahila Furniture Centre,"Rangeli Road,","522877,,"
Mahalaxmi Sofa House,"Narayangadh,","525505540146,,"
MAHALAXMI KASTHA FURNITURE INDUSTRIES,"Bhotebahal,","4220982,,"
MAINALI KASTHA KARYALAYA,"Gairidhara,","44131454427687,,"
MAITIGHAR FURNITURE CENTRE,"Maitighar,","4213533,,"
Majestic Furnishing Center,"Pulchowk,","00977-1-5528999,,"
Majestic Furnishing Center,unknown,"00977-1-5528999,,"
Mali Mithila Wood Industies,"Main Road,","520373,,"
Manakamana Furniture,"Ravibhawan,","00977-1-4270968,,"
Manjushree Furniture,"Jagati,","00977-1-9841285259,,"
Mankamana Furniture Udyog,"Miruwa,","521778,,"
MANN SUPPLIERS,"Narayan Path, Butwal/Bhairahawa","521167,,"
MANANDHAR ELECTRIC AND FURNISHING CENTRE,"Kavre,","490747,,"
MANAKAMANA FURNISHING CENTER,"Kumaripati, Lalitpur","55484389851048189,,"
MANAKAMANA HOME DECORATION,"New Road,","0612062019856028726,,"
MANDIR KASTHAKALA UDHYOG,"Ind.State,","523407,,"
MANAKAMANA FURNITURE INDUSTRY,"Bagar,","521778,,"
MANKAMANA FURNITURE,"Rabibhavan,","4270968,,"
M. B. Majdoor Furniture,"Jorpati,","00977-1-4475238,,"
MECHI KASTHA UDYOG,"Jorpati,","4272447,,"
Metafur,"Lagankhel,","00977-1-5521503,,"
M. I. KASTHA UDYOG,"Gongabu,","4355994,,"
Milan Kastha Udhyog,"Chowki Tole,","520527,,"
MILAN KASTHA UDYOG,"Chowki Tole,","520527,,"
Modern Chaudhari Furniture Udyog,"Kathihiya, Bhairahawa","520733,,"
MODEL FURNITURE PRODUCTION,"Sahidchowk, Chitwan","520426,,"
MUKESH TRADERS,"Thapathali,","4246831,,"
Nabin Furniture,"Narayansthan, Bhairahawa","520121,,"
Nabin Kastha Udyog,"Chowki Tole,","520092,,"
Nabin Traders,"Main Road,","522467,,"
NABA NAGMANI KASTHA UDYOG,"New Road,","526227538155,,"
NAMASTE DECORE,"Kumaripati, Lalitpur","5537978,,"
Narayani Metal & Steel Furniture (P) Ltd.,unknown,"520774,,"
NARAYANI FUNITURE CENTRE,"Narayangadh, Chitwan","520175520788,,"
NARAYANI FURNITURE CENTRE,"Chitwan,","520175,,"
National Steel Furniture,"Bagbazar, P.O. Box: 3252, Ktm,","00977-1-42200884248224,,"
NATIONAL FURNITURES PVT.LTD.,"Gongabu,","4353017,,"
NATIONAL STEEL FURNITURE CENTER,"Nayabazar,","4437371,,"
NATIONAL WOOD TECH,"Lokanthali,","6630959,,"
NAVADURGA KASTHA UDYOG,"New Road,","5304319804110398,,"
NAWIN FURNITURE,"New Road, Butwal/Bhairahawa","520121,,"
NAWA MODERN FURNISING SENTER,"New Road,","5207699846020127,,"
Necoenco Industies Pvt. Ltd.,"Patan Industrial Estate, P.O. Box: 306, Ltp,","00977-1-5521174,,"
NECOENCO INDUSTRIES PVT.LTD.,"Krishnagalli, Lalitpur","5521174,,"
NECO TRADERS,"Kumaripati, Lalitpur","5260143,,"
Nemkul Furniture Suppliers,"Patan Dhoka,","00977-1-5526796,,"
NEMO PARQUET CO. PVT. LTD.,"Lazimpat,","4414805,,"
Nepal Metal & Handricraft Industries Pvt. Ltd.,"Harihar Bhawan,","00977-1-55224515521599,,"
Nepal Iron Industries,"Kumaripati, P.O. Box: 8975 EPC 1642,","00977-1-55263235533716,,"
Nepal Iron Industries,"Jawalakhel (Fac.), P.O. Box: 8975 EPC 1642,","00977-1-5535081,,"
Nepal Kastha Furniture Udhyog Molding,"Tinkune,","00977-1-4484105,,"
Nepur Furniture,"Kumaripati,","00977-1-5521972,,"
NEPAL MAJDUR KASTHA UDYOG,"Jorpati,","4472074,,"
NEPAL WOOD FURNITURE INDUSTRY PVT.LTD.,"Jawalakhel, Lalitpur","55219724270359,,"
NEPA CEMENT KASTHA UDYOG,"Lalitpur, Lalitpur","5525818,,"
New Gorkha Shil-Sila Furniture Center,"Samakhushi-29, P.O. Box: 8974 CPC 163,","00977-1-4360628,,"
New Bandevi Kastha Udhyog,"Swoyambhu,","00977-1-435085742833339851041250,,"
New Bishwo Karma Iron Furniture,"Swoyambhu,","00977-1-4271580,,"
New Decorator,"Bagbazar,","00977-1-4243372,,"
New Diamond Furniture Centre,"Man Bhawan,","00977-1-55226362113338,,"
New Jemanta Furniture & Furnishing Centre,"Bagbazar,","00977-1-4225354,,"
New Madan Furniture,"Ram Krishna Tole,","521774,,"
New National Furniture Udhyog,"Ram Bazar,","524263,,"
New Ratna Steel Furniture Industries,"Factory,","00977-1-4261659,,"
New Shreha Furnishing Center,"Dillibazar,","00977-1-4425832,,"
NEW PRAKASH FURNISHER,"Khichapokhari,","42215734248256,,"
NEW RELAX FURNISHERS,"Bagbazar,","4227275,,"
NEW SAMJHANA STEEL FURNITURES AND FURNISHERS,"Traffic Chowk, Butwal/Bhairahawa","543330540075,,"
NEW DANFE STEEL FURNITURE UDYOG,"Chabahil,","4470694,,"
NEW HIMALI TRADE,"Dillibazar,","4433732,,"
NEW BISHOKARMA IRON UDHYOG,"Swayambhu,","42715809851053201,,"
NEW S. K. DECORATIION CENTRE,"Dillibazar,","44246429851049166,,"
NEW RATNA STEEL FURNITURE IND.,"Bagbazar,","42230604272146,,"
NEW KANTIPUR FURNITURE AND GENERAL SUPPLIER,"New Baneshwor,","4473787,,"
NEW RAJDHANI FURNITURE AND FURNISHING CENTRE,"Gongabu,","4356556,,"
NEW SIDDHARTHA FURNITURE UDYOG,"Satungal,","4312134,,"
NEW PASA FURNITURES,"Koteshwor,","0162244704493222,,"
NEW LAXMI PUJA FURNITURE UDHYOG,"Dillibazar,","44289569841252630,,"
NEW S.S. TRADERS,"Tinkune,","448399220505349841293769,,"
NEW CHANDESHWORI FURNITURE UDYOG,"New Road,","5228089856020808.9846033884,,"
NHUGU FURNITURE UDYOG,"Kuleshwor,","4213743,,"
NIRAJ KASTHA UDHYOG,"Ind.State,","521205,,"
NIRMAN GANESH KASTHA FURNITUR UDHYOG,"Pattipa,","55360144434017,,"
NIRTYA NATH NIRMAN SEWA,"Kuleshwor,","4211403,,"
N. M. Traders,"Dillibazar,","00977-1-44450219851071449,,"
N.M. TRADERS,"Dillibazar,","44450214442817,,"
N. P. Steel Furniture & Sofa,"Chhetrapati,","00977-1-42609784251548,,"
N.S. FURNITURE,"Kathmandu,","2230047,,"
NULIFE SURGICAL,"Tripureshwor,","42537989851105173,,"
OM FURNISHING GENERAL SUPPLIERS,"New Baneshwor,","4476427,,"
OM NAVA SAJAWAT CENTER,"Teku,","42198219851055064,,"
OM SHREE BADIMALIKA FURNITURES,"New Baneshwor,","4491861,,"
OM STEEL FURNITURE UDHYOG,"Siddhartha Nagar, Butwal/Bhairahawa","520627521975,,"
OM SAI FURNITURE UDHYOG,"Bouddha,","44993584496632,,"
ORIEANTAL FURNISHING CENTER,"Kumaripati, Lalitpur","5529751,,"
PALPA BHAIRAB TRADE LINK PVT. LTD.,"Chauraha, Butwal/Bhairahawa","4386409847035992,,"
Pashupati Furniture Udyog,"Chatara Line,","520794,,"
Pashupati Furniture's Traders,"Bagbazar,","00977-1-42465954245539,,"
Pashupati Furnitures & Sofa Suppliers,"Chabahil,","00977-1-4469701,,"
Pashupati Wood Industry,"Basundhara,","00977-1-4355794,,"
Pasupati Kastha Udyog P. Ltd.,"Chabahil,","00977-1-4471831,,"
PASHUPATI KASTHA UDYOG PVT. LTD.,"Chuchepati,","4471888,,"
Pathak Furniture Udyog,"Adarsha Nagar,","521183,,"
Pathivara Furniture,"Rangeli Road,","523509,,"
Patan Furnishing Center,"Kumaripati,","5537762,,"
PATAN STEEL FURNITURE PVT. LTD.,"Lalitpur, Lalitpur","5526416,,"
PATAN WOOD CARVING INDUSTRY,"Ind.State, Lalitpur","5526549,,"
P.B. FURNISHING CENTRE,"Naya Chowk, Butwal/Bhairahawa","540376,,"
Petals Furnishing House,"Baluwatar,","00977-1-4436342,,"
PHYFULLA FURNITURE INDUSTRY,"Samakhushi,","4355976,,"
P. M. Furniture,"Samakhushi,","00977-1-43534269851054561,,"
PODREJ IRON AND STEEL INDUSTRY,"Maharajgunj,","4414635,,"
Pokhara Wood Work,"Mahendra Pool,","520298,,"
Pokharel Furniture House,"Main Road,","526205,,"
POKHARA FLOORING AND FURNISHING,"Gangabu,","2210220,,"
POKHREL FURNITURE HOUSE,"Main Road,","526205,,"
POKHARA KASTHA UDHYOG,"Ind.State,","527228,,"
Pragati Furniture Udyog,"Gongabu,","00977-1-43531344358400,,"
Prakash Furniture Industries,"Ghadiharwa,","522730,,"
Prashansa Furniture,"Thecho,","00977-1-2122042,,"
Pradhan Furniture,"Main Road,","520533,,"
Pradhan Furniture Industries,"Narayanghar,","520526,,"
PRAGATI FURNITURE UDHYOG,"Gongabu,","4353134,,"
PRAKASH FURNITURE,"Jaisidewal,","4260797,,"
Prestige Furniture,unknown,"521795,,"
Prime the Furnishing Interior,"Kupondole,","00977-1-501169224041669851025281,,"
Priyanka Enterprises,"Dharan Road,","522245,,"
PRIDE,"Baluwatar,","44152329841016400,,"
PUBLIC TRADE CENTRE AND DECORATIVE FURNITURE,"Dillibazar,","44338254420285,,"
Purano Gujhaswori Kastha Udyog,"Bagbazar,","00977-1-4360219,,"
Purbanchal Beat Board & Furniture Udyog,"Putali Bazar,","521222,,"
Purbanchal Bet Tatha Kastha Udyog,"Sanihat,","522380,,"
Purbanchal Furniture,"Laxmi Sadak,","520217,,"
Purna Adhunik Furnitures,unknown,"520232,,"
Purwanchal Kastha Tatha Furniture Udhyog,unknown,"526349530280,,"
PURNA ADHUNIC FURNITURE,"Dharan,","520232,,"
PURBANCHAL BEAT BOARD TATHA FURNITURE UDYOG,"Putalibazar,","521222,,"
PURNA ADHUNIK FURNITURE,"Ind.State,","520232,,"
PURNA FURNITURE UDHYOG,"New Road,","5241879856022341,,"
P.V. FURNISHING CENTRE,"Butwal/Bhairahawa,","540376,,"
Quality Furnisher,"Jawalakhel,","00977-1-5546395,,"
Quality Furniture Industry,"Dillibazar, P.O. Box: 3673, Ktm,","00977-1-44197574419969,,"
Radha Steel Furniture Udyog,"Bashamadi,","520848520253,,"
Rainbow Trade Center,"Main Road,","523676,,"
RAJ FURNITURE HOUSE,"Lazimpat,","4411482,,"
RAJDHANI FURNITURE WORLD PVT. LTD.,"Gangabu,","43859519851085573,,"
Ram Furnishers,unknown,"521455,,"
Ram Furniture Centre,"Samakhushi,","00977-1-4357904,,"
Rama Furniture,"New Baneshwor,","00977-1-4475044,,"
Ranjan Traders,"Rangeli Road,","530751,,"
R AND R ENTERPRISES,"Khichapokhari,","4215432,,"
Rara Furniture,"Gongabu,","00977-1-4357855,,"
Rara Furniture & Furnishing House,"Kamaladi,","00977-1-4413649,,"
Rara Furniture Industries (P) Ltd.,"Naya Bazar,","521481,,"
Rara Furniture Udhyog,"Samakhushi,","00977-1-43578559841223341,,"
RARA STEEL FURNITURE UDYOG,"Hetauda,","520846,,"
Ratna Steel Furniture Industries,"Dillibazar,","00977-1-4426735,,"
Ratna Furniture Centre,"Balaju,","00977-1-4359966,,"
Ratna Steel Furniture,"Bagbazar,","00977-1-4223060,,"
Reetu Traders,"Bansbari,","00977-1-43782899851064773,,"
RIMPOSH KASTHA FURNITURE UDYOG,"Gwarko, Lalitpur","55253645541482,,"
Rinpoche Kastha Furniture Udhyog,"Gwarko,","00977-1-55253645541482,,"
RISHI FURNITURE,"Kalimati,","42716764272095,,"
R. K. Furniture,"Raktakali,","00977-1-4263649,,"
R. K. Furniture,"Rangeli Road,","522014,,"
R.K. FURNITURE,"Rangeli,","522014,,"
ROOP SRIJANA TRADERS,"Dillibazar,","4417842,,"
Rose Wood Furniture Udhyog,"Gairidhara,","00977-1-4439811,,"
ROSE ENTERPRISES,"Rangeli,","535239984202036,,"
Royal Choice Furniture,"New Baneshwor,","00977-1-47801814780784,,"
Royal Nepal Trade Link & Suppliers,"New Baneshwor,","00977-1-4476006,,"
ROYAL DECOR AND FURNISHERS,"Kathmandu,","4780280,,"
ROYAL PACIFIC FURNISHERS,"Baneshwor,","449352144606909851056139,,"
ROYAL CHOICE FURNITURES,"New Baneshwor,","44901814472784,,"
SABIN FRNITRE INDUSTRIES,"New Buspark,","527431,,"
SAGUN FURNITURES PVT LTD,"Pulchowk, Chitwan","55235909845047053,,"
Saha Steel Furniture,"Rangeli Road,","526729,,"
Sahara Packing Box,"Thamel,","00977-1-4412614,,"
Sahuliyat Furniture,"Maitidevi,","00977-1-4463109,,"
Sajawot,"Soalteemode,","00977-1-98412086899841221914,,"
Sakar Furniture Center,"Nagpokhari,","00977-1-2082075,,"
Samir Furniture & General Suppliers,"Rapti Road,","520225,,"
Sanu Furniture,"Tahachal,","00977-1-4282671,,"
SAUNDARYA FURNITURES,"Bagbazar,","4226629,,"
Sayuj Furniture Centre,"Kupondole, P.O. Box: 1038, Ktm,","00977-1-5520378,,"
SAYUJ FURNITRE CENTRE,Lalitpur,"5520378,,"
S.B. FURNITURE TRADERS,"Samakhushi,","43657269851054226,,"
S. B. TRADERS,"Lazimpat,","4428507,,"
Second Hand Furniture Buy & Sale,"New Baneshwor,","00977-1-4469416,,"
S. F. Furniture Udhyog,"Gongabu,","00977-1-43566369851000263,,"
S.F. FURNITURE UDYOG,"Gongabu,","43566369851000263,,"
S. F. Udhyog,"Gongabu,","4356636,,"
Shanta Furniture Udhyog,"Ram Bazar,","521644,,"
Shakti Steel Furniture,"Narayangadh,","520295,,"
SHAKAR FURNITURE AND FURNISHING,"Koteshwor,","44798849851006399,,"
SHALIPUTRA FURNITURE UDYOG,"Kathmandu,","4417994,,"
Shivaji Furniture Udhyog,"Balkumari,","00977-1-5535819,,"
Shivapuri Wood & Furniture Industry,"Galfutar,","00977-1-4378472,,"
SHIVBUWA PLYWOOD AND CASTE UDHYOG,"Ind.State,","522635,,"
SHIVSHAKTI STEEL FURNITURE UDYOG,"New Road,","5382145274849846038076,,"
Shree Bhawani Industries (P) Ltd.,"Prithvi Chowk,","523856523365,,"
Shree Furnishers,"Adarsha Nagar,","521608,,"
Shree Furniture Industry P. Ltd.,"Dhubarahi,","00977-1-4378033,,"
Shree Laxmi Furniture Center,"Samakhushi,","00977-1-4356350,,"
Shree Ram Sofa House,"Kamalpokhari,","00977-1-9851040109,,"
Shree Sagun Traders,"Manbhawan,","00977-1-55509709841481581,,"
Shree Satya Narayan Furniture Udhyog,"Balaju,","00977-1-43551269851081782,,"
Shree Swastik Steel Furniture,"Kanchanbari,","526705,,"
Shree Vidhya Ganesh Furniture Udhyog,"Thimi,","00977-1-66317674492708,,"
Shrestha Kastha Udyog,"Kalanki,","00977-1-4271748,,"
SHREE FEWA FURNISHING,"Narayan Path, Butwal/Bhairahawa","523363,,"
SHREE TIMES FURNISHING PVT. LTD.,"Teku,","4255018,,"
SHREE R. J. TRADERS AND SUPPLIERS,"Main Road,","9749000413520996,,"
SHREE LUXMI STEEL FURNITURE INDUSTRIES,"Kumaripati, Lalitpur","5524168,,"
SHREE SWASTIC STEEL FURNITURE,"Kanchanbari,","526705,,"
SHREE DIBYA SAW MII AND KASTHA UDYOG,"Tinkune,","4474610,,"
SHREE LAXMI MAHALAXMI WOOD INDUSTRY,"Satdobato, Lalitpur","5523070,,"
SHRESTHA WOOD FURNITURE,"Kausaltar,","6635503,,"
SHREE GANESH FURNITURE,"Kalanki,","4289708,,"
SHREE LAXMI FURNITURE AND FURNISHING CENTRE,"Kumaripati, Lalitpur","5537800,,"
SHREE RAM SOFA AND FURNITURE MAKER,"Kamaladi,","4256586,,"
SHREE SURYACHANDRA FURNITURE UDHYOG,"Kavre,","661331,,"
SHREE PATHIVARA DEVI FURNITURE,"Maitidevi,","2100689,,"
Shubha Laxmi Glass & Furniture Centre,"Pulchowk,","00977-1-5522926,,"
SHU_VIJAYA FLORING AND FURNISHING,"Lagankhel, Lalitpur","5547995,,"
SHUBHA LAXMI GLASS AND FURNITURE CENTRE,"Pulchowk, Chitwan","5229269845046680,,"
SHUBHA LABH INDUSTRY,"Main Road, Chitwan","5239615202289855058418,,"
Sico Steel Furniture,"Tersapatti,","528527,,"
Siddartha Sundar Furniture Udyog,"Devnandanpur, Bhairahawa","520713,,"
Siddhi Journal Suppliers,"Maitidevi,","00977-1-4429032,,"
Siddhibinayak Furniture,"Balaju,","00977-1-4350394,,"
SIDDHARTHA FURNISHING CENTER,"Narayan Path, Butwal/Bhairahawa","5261739847087773,,"
SIDDHI CT SCAN PVT. LTD.,"Dillibazar,","442425444102604414165,,"
Sirohiya Furniture Industries,"Bhanu Chowk,","520929,,"
SIRODIYA FURNITURE INDUSTRIES,"Bhanu Chowk,","520929,,"
Sitaladevi Furniture Udhyog,"Matepati,","526881,,"
Sodrej Furnitures,"Maitighar,","00977-1-42643682023220,,"
Sodrej Furnitures (P) Ltd.,"Putali Bazar,","521398,,"
SODREJ FURNITURE,"Putalibazar,","521396,,"
SONU FURNITURE HOUSE,"Lazimpat,","4415446,,"
SONU FURNITURE AND FURNISHING CENTER,"New Road,","5417189846154654,,"
SPACE INTERJOR,"Nayabazar,","4364966,,"
S. R. Furniture Udhyog,unknown,"00977-1-6612375,,"
Star Iron & Steel Furniture,"Putalisadak,","00977-1-44380464226329,,"
